idannonce,prix_bien
immo-facile-adresse-12240324,157000
ag681237-314311401,263750
rodacom-4824435,165000
ag060811-376288378,289000
immo-facile-3270951,133000
immo-facile-44372990,275600
orpi-1-054041E248MH,162000
apimo-8126561,317000
apimo-82216044,348000
hektor-cpdelta-58,138000
immo-facile-43362717,108000
hektor-MAYAIMMO2020-2540,159500
safti-1-730927,420000
ag743273-340620153,296000
hektor-alaingimmo-301,180000
entities-1044599-2752477,436700
immo-facile-3470265,149800
immo-facile-51637602,473000
entities-1043690-3639073,440215
hektor-5_lerosenberg-1501,170000
guy-hoquet-immo-facile-2762272,160000
rodacom-5099838,105450
immo-facile-47938204,129000
adapt-immo-75008118179,203700
hektor-LECEDREIMMO-131,620000
hektor-MAYAIMMO2020-2248,159000
ag681158-354461170,243000
safti-1-624575,230000
immo-facile-50430856,199900
gedeon-23861865,386650
mgc-363772657-MKI-SAINTULRICH-20221024,247657
147363903,98000
orpi-1-054036E29WPS,230500
ag671791-303690657,105000
hektor-girardi-pfastatt-2744,128000
mgc-365272177-RKL_MSB_OBE_TM428-407B,314900
ag680632-199212340,129900
ag680967-286515185,162000
hektor-5_lerosenberg-1151,265000
apimo-4860760,285000
nexity-GB00143857,218000
rodacom-4704669,233416
guy-hoquet-immo-facile-4575395,145000
iad-france-927414,295000
apimo-7647376,371000
hektor-girardi-pfastatt-2839,121000
ag681237-354132172,129600
ag681075-338352912,199500
safti-1-609081,340000
mgc-381371934-C-WER-515-107-OS3,374976
safti-1-675041,110000
safti-1-594486,355000
immo-facile-adresse-12956906,199000
safti-1-841847,607000
ag681158-381813979,149000
hektor-girardi-pfastatt-3318,60000
mgc-339247134-EK-070422-Altk2-ID416,323458
mgc-332941897-MS-220212-101615,297000
ag671791-319513287,130000
mgc-96999,300000
gedeon-24629084,322000
hektor-agence-efco-immo-1881,346500
immo-facile-51244187,399000
entities-1044602-2637188,772000
hektor-cpdelta-220,189000
ag681391-377280874,472500
guy-hoquet-immo-facile-5635496,189500
immo-facile-52258823,399000
ag060811-280579895,85600
148361701,232000
hektor-MAYAIMMO2020-1948,145000
immo-facile-42373551,399950
ag681156-269659415,265000
entities-1043690-3612812,462560
mgc-177037062,359000
ag681358-323998296,380000
adapt-immo-680091445,157500
immo-facile-49820167,478000
immo-facile-40019731,140000
ag670640-200802531,209500
immo-facile-39311827,155000
guy-hoquet-immo-facile-2555037,212500
hektor-agfreyimmo-896,325000
hektor-MAYAIMMO2020-2450,156000
immo-facile-adresse-11994832,280900
gedeon-26707630,355000
gedeon-24526849,511800
hektor-5_lerosenberg-1886,260000
ag680824-342350838,325500
ag681332-369739333,577500
immo-facile-49632699,187200
guy-hoquet-immo-facile-6186991,141300
ag681237-332436576,155000
ag671913-382527748,299000
hektor-MAYAIMMO2020-2515,420000
guy-hoquet-immo-facile-6001363,162000
hektor-robischung-2097,220000
hektor-agence-efco-immo-1566,187000
entities-1043690-3634348,353390
ag681158-299709669,92000
ag680286-283843310,97000
151236511,431000
mgc-233617348-RK_MSB-TM_j-20_FESSENHEIM_T530,275100
ag340369-299181009,441000
rodacom-4789588,99000
ag681391-365796490,392000
ag680575-338580186,199000
ag681237-367317589,199900
guy-hoquet-immo-facile-5788408,151000
laforet-immo-facile-20906978,325000
safti-1-834671,250000
apimo-3052735,430000
ag670426-334999701,209000
citya-immobilier-1273-TAPP470047,135500
mgc-355107068-MS-220819-094902,330000
immo-facile-52310936,299000
ag680967-256480114,299250
ag681113-329192982,252000
159131727,394100
entities-1044598-2713091,327825
hektor-ELSASS2020-4947,239000
immo-facile-38987861,105700
ag681158-280252664,368000
ag681122-295756334,460000
mgc-165885536_LES-JARDINS-DE-JADE,272500
immo-facile-51785196,108500
immo-facile-46905905,208000
nexity-GB00165799,87000
guy-hoquet-immo-facile-2580476,228000
ag681119-314062877,202000
safti-1-634005,253200
iad-france-800589,240000
156482827,153000
159529675,259000
hektor-6_riif-immo-6407,315000
rodacom-4935685,1850000
hektor-valencay-immo-2596,170000
ag681158-298300284,275000
159329891,199500
apimo-4342085,360000
rodacom-5171879,394000
hektor-girardi-pfastatt-2954,410000
ag681113-330340575,189000
hektor-CGAIMMOBILIER-1735,61000
140477173,201000
156203153,190000
guy-hoquet-immo-facile-5578376,397000
ag680010-320481003,128400
gedeon-22641887,125000
guy-hoquet-immo-facile-5599283,168500
ag681494-371995951,73500
rodacom-4694472,288000
safti-1-631795,184000
immo-facile-51908634,625000
ag681154-252828292,376000
iad-france-821707,480000
entities-1044598-2770890,377160
hektor-lconseilimmobilierstrosswirh-6,176500
ag681158-259633861,73500
ag670426-338504742,165000
ag671791-360707329,89100
orpi-1-054038E2EK3N,259000
ag681110-349024947,420000
hektor-immo-wittenheim-3124,549000
mgc-112638826,186500
hektor-girardi-blotzheim-2691,565000
ag681158-358394977,227000
orpi-1-054037E1CRHE,749388
hektor-alaingimmo-371,157500
safti-1-652055,288500
hektor-girardi-blotzheim-2716,499000
ag340369-318865089,66000
guy-hoquet-immo-facile-6300830,296500
immo-facile-45883321,331000
ag250493-341270199,108700
guy-hoquet-immo-facile-3186979,299000
immo-facile-51624813,315000
guy-hoquet-immo-facile-2633586,219000
orpi-1-054927E1PF4D,186255
161398137,40000
hektor-MAYAIMMO2020-1588,159000
ag680575-295129973,156500
ag681332-317348505,305000
hektor-MAYAIMMO2020-1780,231000
orpi-1-054037E1N6CB,143000
ag250493-190808500,71000
guy-hoquet-immo-facile-2879441,104500
immo-facile-48433226,470000
iad-france-1085450,397500
mgc-316515356-CWE-210917-145135,243000
hektor-immo-wittenheim-3261,780000
safti-1-792354,150000
160303733,305380
ag681156-324685842,530000
immo-facile-50991764,160000
hektor-girardi-pfastatt-3084,192000
hektor-generalimmo-3237,219000
ag681237-332799411,186375
161214589,80000
immo-facile-40122504,125000
ag681158-308937510,222000
ag680010-286295561,199500
hektor-generalimmo-3441,424000
immo-facile-45976023,258940
145751287,185000
orpi-1-054037E2M9FG,235000
ag681237-363755398,580250
hektor-276_meilleursbiens-9288,290000
immo-facile-47559899,270000
gedeon-24643286,288500
orpi-1-054927E1UXRS,233200
mgc-288114528-CWE-210205-151449,212000
immo-facile-52369563,249500
apimo-5854487,195000
ag671913-316300305,350000
ag340369-246797071,445084
immo-facile-39769218,135200
ag671913-383388284,198000
ag681234-354490219,185500
guy-hoquet-immo-facile-2167428,124900
orpi-1-054038E211VZ,239000
entities-1044602-2708216,490100
hektor-alaingimmo-367,168000
158992765,290000
immo-facile-49299132,384000
guy-hoquet-immo-facile-2786165,161700
ag681391-336637215,397500
ubiflow-easybusiness-235023316,312000
hektor-girardi-blotzheim-2752,272480
ag681237-309666444,223650
guy-hoquet-immo-facile-4869814,395000
hektor-sweethomeconseil-1240,148000
immo-facile-41994413,374000
hektor-sweethomeconseil-1059,300000
ag671791-303515556,695000
hektor-girardi-blotzheim-2605,139000
ag751938-371140144,490000
immo-facile-adresse-10705733,413000
ag681332-366139483,202350
immo-facile-2240868,204255
immo-facile-51910053,369000
immo-facile-48299038,530000
hektor-mhimmobilier-1236,348000
apimo-82321744,189500
immo-facile-46917138,181900
ag671791-328053105,174000
hektor-LECEDREIMMO-218,660000
ag680633-370716399,99000
hektor-5_lerosenberg-1852,260000
ag681158-363164524,211000
ag681154-302395101,245000
ag671791-299169747,159000
hektor-ELSASS2020-4511,183000
immo-facile-adresse-10682179,345000
guy-hoquet-immo-facile-5846691,145000
safti-1-573323,250000
safti-1-770614,149000
immo-facile-42836355,182000
apimo-5053065,299000
hektor-girardi-blotzheim-2662,210000
iad-france-735101,343000
mgc-369722062-1612GEISPITZEN1065LBTP,810000
hektor-girardi-pfastatt-3278,149000
ag681113-300830598,70000
apimo-6849458,160000
mgc-369245588-MS-221212-101626,257000
orpi-1-054927E1R92A,283500
guy-hoquet-immo-facile-2631161,74900
immo-facile-52251566,335000
hektor-girardi-blotzheim-2747,230000
ag681106-361174903,463000
mgc-379149872-pp-230316-105024,292726
hektor-cpdelta-27,259000
ag671791-287925641,192000
iad-france-749921,134900
megagence-1-97372,610000
hektor-moebel-immo-277,559000
immo-facile-2143849,106382
entities-1043690-3747533,318590
nexity-GB00165228,71300
mgc-379275687-C-NIE-381-101-AG1,362700
orpi-1-054927E1XMFU,286650
guy-hoquet-immo-facile-5841114,551000
hektor-homeettoits-128,649900
orpi-1-054037E2GRF3,267000
hektor-MAYAIMMO2020-2315,316000
mgc-ancien-L01_0F01_071776,90000
hektor-alaingimmo-435,100000
century-21-202_3185_1249,168000
ag681158-296239599,400000
hektor-5_lerosenberg-1587,231000
rodacom-5267108,235900
immo-facile-48179583,267500
rodacom-4367937,272000
guy-hoquet-immo-facile-6082796,399000
immo-facile-45372613,280000
mgc-382930495-pp-230421-090858,282156
orpi-1-054041E2LEOP,212000
ag681119-327977143,223000
hektor-CGAIMMOBILIER-741,299250
ag681237-379036843,399000
hektor-3ROIIMMOBILIERE-918,77000
151105439,161900
149985019,109000
ag681391-339546900,190000
immo-facile-52054299,199500
mgc-334101048-SL-HEITEREN-20222302,320000
entities-1044601-2758134,740400
mgc-342832750-MS-220509-144845,315000
immo-facile-50854000,330000
158534419,212400
ag060811-337770480,431600
mgc-338795380-CWE-220404-155002,332000
laforet-immo-facile-18630067,122000
ag333464-383146139,320000
ag440414-326428230,370000
157648945,50000
citya-immobilier-1273-TAPP435545,105000
gedeon-26529962,289000
145263387,226000
hektor-cdrieux-690,259700
hektor-cpdelta-203,76500
ag671791-286297625,98000
ag680010-218404521,262500
hektor-girardi-pfastatt-2988,200000
immo-facile-51333832,299000
hektor-expertiseimmo-13,470000
ag680632-236130126,103900
ag681108-344367687,358000
ag681106-334276860,236500
158644483,200000
ag681237-318117855,223650
ag680010-297969684,300000
hektor-CCLAUSSSelestat-182,109424
iad-france-1086548,119900
immo-facile-42864738,350400
ag680575-102210551,274880
entities-1044599-2718773,319800
ag681104-274454387,73000
guy-hoquet-immo-facile-5591111,296500
immo-facile-37590031,161200
ag681106-328559382,132500
entities-1043690-3800612,318940
rodacom-4694469,334400
immo-facile-34520353,176800
ag681104-287757812,365000
ag681113-330350298,369000
apimo-4612161,225000
ag681108-289952177,297000
pericles-36630246,196000
guy-hoquet-immo-facile-5671180,96900
ag670426-343593684,274000
guy-hoquet-immo-facile-765028,141000
mgc-363772758-C-OBE-379-F-AG-2,259000
mgc-363782883-C-ENS-318-F-AG-2,247300
ag680254-280437749,249500
apimo-4878913,285000
160967327,324800
mgc-224509287-191107-171513,486000
entities-1044602-2780481,785450
rodacom-4189770,99000
hektor-expertiseimmo-17,238000
hektor-girardi-pfastatt-3300,380000
ag680575-102197642,270000
ag681158-367961899,415000
ag681425-370173634,132500
151641069,393120
guy-hoquet-immo-facile-5549381,260000
immo-facile-37092763,156000
ag333464-359470222,289000
orpi-1-054934E2ENY1,169900
160967873,267000
immo-facile-46488592,138000
rodacom-4616500,319900
ag671474-237624421,289000
guy-hoquet-immo-facile-2546363,18000
157403267,352180
iad-france-1045949,139500
hektor-PAQUIN2020-85,116600
ag681332-334150020,590720
immo-facile-49005835,218400
immo-facile-46906196,228800
guy-hoquet-immo-facile-1905663,379000
gedeon-26426486,399000
safti-1-606626,330000
ag670640-274120295,276000
ag340369-335962374,352000
mgc-323720690-pp-211119-155418,351520
immo-facile-46046052,540800
hektor-immolandismunst-1139,243800
iad-france-1226335,349000
ag680010-278688947,88000
nexity-GB00163207,97300
hektor-CGAIMMOBILIER-965,334950
guy-hoquet-immo-facile-4903325,126900
ag340369-351651211,241500
orpi-1-054041E2AUCY,190400
immo-facile-49114564,102600
157717481,416000
entities-1044599-2697499,296500
hektor-cpdelta-166,469900
visiteonline-p_5378347,240300
ag680967-361599685,167400
147434561,234000
immo-facile-47941201,140400
150944163,232900
entities-1044598-2771725,357000
ag680010-340717761,139100
apimo-6905880,468000
gedeon-21326415,110000
citya-immobilier-1273-TAPP420636,49500
hektor-CCLAUSSRIEDISHEIM-454,209146
safti-1-796719,235000
guy-hoquet-immo-facile-5698828,275000
hektor-MAYAIMMO2020-1903,168000
orpi-1-054037E2JWV8,194000
hektor-3ROIIMMOBILIERE-979,210000
visiteonline-constructeur-p_5234817-l_9798359,355000
ag681106-378282793,455000
orpi-1-054926E251GD,364000
ag681158-254578218,165000
hektor-sweethomeconseil-1256,238600
orpi-1-054041E1SBC2,192000
hektor-cdrieux-848,97000
ag681158-254578161,376000
ag681106-322062456,255000
gedeon-23582650,194000
orpi-1-054927E1LQZS,288000
iad-france-1305384,185000
hektor-MAYAIMMO2020-778,216000
hektor-immolandismunst-1071,144000
immo-facile-28384884,219900
ag681120-365765938,219000
immo-facile-50401444,129900
orpi-1-054928E1GKVY,279000
orpi-1-054927E1SCV5,145000
immo-facile-2489620,164893
mgc-284244039-SJ-210111-093612,359500
159131787,268000
entities-1044602-2740096,882640
orpi-1-054927E2CWTG,187250
160173279,228000
ag681145-381013975,329392
safti-1-800620,285000
161395397,364210
ag680575-284833589,217000
rodacom-4278112,265000
141948043,212900
ag671791-284437817,89000
mgc-375014617-VM-HABSHEIM-202225,325000
160967659,241300
iad-france-889877,189000
rodacom-4426177,155000
apimo-8158321,555000
ag681237-332799420,234300
guy-hoquet-immo-facile-6277141,441000
immo-facile-45352065,370000
hektor-immo-wittenheim-3241,514800
hektor-alaingimmo-427,299000
entities-1044601-2638020,742650
hektor-immolandismunst-1126,144450
immo-facile-47548627,210000
apimo-7448552,290000
158235615,235931
ag681158-338400738,122000
adapt-immo-680091399,245000
nexity-GB00126683,90000
ag681391-366773569,450000
guy-hoquet-immo-facile-5013729,125400
mgc-344055586-CWE-220519-114142,625000
immo-facile-2296025,170212
ag681158-369564025,134900
rodacom-4841115,340000
iad-france-1285346,199000
148521549,248500
rodacom-4731126,279000
ag671791-285088094,109000
immo-facile-37640898,181000
hektor-mhimmobilier-1354,198400
immo-facile-48981207,84800
hektor-girardi-pfastatt-3086,71000
hektor-MAYAIMMO2020-1778,329000
guy-hoquet-immo-facile-6111807,120000
ag670426-333334950,131300
guy-hoquet-immo-facile-4246839,230000
161417199,264610
safti-1-670414,240000
ag681158-342526383,133000
mgc-371700338-CWE-230106-113034,308500
immo-facile-49330445,231900
ag681332-351828691,252000
hektor-MAYAIMMO2020-1917,437000
orpi-1-054927E1URMV,169000
ag680010-215124234,246750
hektor-PAQUIN2020-144,665000
ag681156-303821943,299000
immo-facile-38159632,182000
ag681158-375975577,250000
hektor-expertiseimmo-44,115000
mgc-165885535_HAMOWOLFGANTZEN2,256500
safti-1-787689,132000
160019057,231400
hektor-generalimmo-3120,560000
150550539,260000
153724967,135000
mgc-340059015-Hirsingue639VVPP,390000
apimo-4439372,636000
ag681212-366239512,390000
safti-1-700791,299000
safti-1-642177,325000
apimo-5091848,259000
hektor-LECEDREIMMO-143,395000
citya-immobilier-1273-TMAI122833AA,410000
immo-facile-49758284,233200
iad-france-1093557,467000
ag681404-326620977,844000
guy-hoquet-immo-facile-4242584,280000
guy-hoquet-immo-facile-5799154,275000
immo-facile-3399023,329787
mgc-363766809-C-TUR-635-AG-2,486800
mgc-348646273-MS-220624-104652,350000
entities-1042950-3869688,283400
hektor-MAYAIMMO2020-2224,81000
immo-facile-35889734,187200
safti-1-817986,259600
mgc-360310067-SJ-220928-151026,356000
ag681104-367288108,110500
ag681088-336871767,510000
ag681156-252595297,350000
immo-facile-34512032,187200
mgc-361948924-LANDSER815JCPP120,532000
hektor-agence-efco-immo-1482,159000
orpi-1-054039E1GVCH,231500
145768209,249000
138812491,166000
hektor-franckberna20-4,261000
ag671791-292020416,122000
hektor-expertiseimmo-24,228000
147434401,233300
guy-hoquet-immo-facile-5751855,295000
rodacom-5239460,359000
orpi-1-054927E1PG4M,181842
orpi-1-054037E236H9,490000
mgc-317878055-MS-210929-161800,325900
ag681237-360668965,339000
guy-hoquet-immo-facile-2116473,75000
ag370631-342446598,126000
ag681106-339422397,250000
hektor-agfreyimmo-904,335000
apimo-6134100,259000
laforet-immo-facile-17928258,234000
ag681404-343290780,125000
iad-france-1141459,46000
entities-1044599-2811538,264000
161295599,279500
ag681158-380042203,429000
guy-hoquet-immo-facile-5843330,135800
hektor-CGAIMMOBILIER-613,241000
rodacom-4598813,423384
ag681391-357492817,349900
ag680297-270043862,283500
mgc-326842249,189000
160782781,252500
ag671791-282808664,245000
ag681234-350413651,233200
161268591,80000
ag681404-326621010,97200
hektor-cpdelta-76,489000
rodacom-5252305,1053000
guy-hoquet-immo-facile-2673562,174000
ag681104-338934147,179900
immo-facile-49464167,79800
immo-facile-48227249,465700
ag681158-360633475,399000
hektor-immolandismunst-1133,420000
155536901,68900
rodacom-4457057,319900
orpi-1-054933E26VZR,299000
immo-facile-49874756,230000
hektor-lifeimmo-1949,399000
ag681158-381914605,222000
orpi-1-054037E1P778,245000
guy-hoquet-immo-facile-2555285,199500
immo-facile-50178215,239200
visiteonline-p_5203666,298895
ag681110-361434580,246700
ag743447-364679833,299000
hektor-immoplusalsace-2181,474500
ag671791-290855408,315000
mgc-272308482-CWE-201015-154933,665000
mgc-376046591-CWE-230215-091029,282000
147601727,334900
hektor-immo-wittenheim-3314,200000
hektor-cpdelta-111,262501
ag681158-334978569,281000
hektor-girardi-pfastatt-2944,139000
gedeon-23728769,270000
iad-france-1088512,121500
160374801,240000
140489321,349000
hektor-immolandismunst-1067,296800
ag671791-281160782,85000
hektor-amsignatureimmo-3,218000
ag671791-284775659,106900
ag141252-303852081,166180
ag250493-276186605,136960
hektor-MAYAIMMO2020-1768,336000
immo-facile-47728783,296000
ag680633-355789236,66000
rodacom-4884342,262000
ag680297-285422303,47000
ag671791-292177241,106900
ag671791-295228649,230000
iad-france-1256398,569500
hektor-MAYAIMMO2020-781,157000
mgc-340059219-Froeningen600VVPP,425000
hektor-girardi-pfastatt-2773,265000
ag671791-281162228,230000
hektor-cpdelta-84,239000
ag681158-314443314,396000
citya-immobilier-36-TAPP448206,89000
entities-1043690-3669322,257230
ag440414-333556428,135000
mgc-371949413-SJ-230109-102752,380700
immo-facile-51993766,94000
mgc-337254945-RK_MSB_RIXHEIM_TM420,409500
rodacom-5020069,279810
159529663,163000
mgc-333232116-RK_MSB__OBERHERGHEIM_TM530,384900
hektor-robischung-2165,299000
gedeon-22387750,260000
ag681108-368927200,442000
ag671791-286102094,100000
hektor-CGAIMMOBILIER-1074,146280
ag671633-290178545,219000
